"date","accident_count","WTR_moonPhase","WTR_temperatureMin","WTR_temperatureMax","WTR_apparentTemperatureMin","WTR_apparentTemperatureMax","WTR_dewPoint","WTR_humidity","WTR_windSpeed","WTR_windBearing","WTR_visibility","WTR_cloudCover","WTR_pressure"
2008-09-17,0,0.57,51.2,58.55,51.2,58.55,50.96,0.89,2.49,96,4.02,0.67,1023.14
2008-09-21,0,0.72,49.5266666666667,63.9433333333333,49.5266666666667,63.9433333333333,50.7333333333333,0.806666666666667,5.66333333333333,244,7.88666666666667,0.413333333333333,1025.99
2008-09-22,2,0.76,42.9133333333333,58.1666666666667,41.7233333333333,58.1666666666667,44.8066666666667,0.773333333333333,4.71666666666667,153,8.22666666666667,0.423333333333333,1030.94666666667
2008-09-23,0,0.79,38.15,57.78,38.05,57.78,43.76,0.83,1.95,42,8.5,0.55,1031.95
2008-09-26,0,0.9,46.56,60.34,44.18,60.34,48.77,0.87,4.73,172,5.78,0.49,1035.74
2008-09-27,1,0.94,45.13,58.81,42.73,58.81,50.55,0.87,8.75,234,6.45,0.66,1027.84
2008-09-29,0,0.01,47.78,56.42,42.84,56.42,46.95,0.85,12.21,250,8.55,0.49,1011.3
2008-10-02,0,0.1,38.38,51.28,32.56,51.28,39.44,0.8,7.16,287,8.59,0.44,999.95
2008-10-04,0,0.16,37.96,54.89,34.44,54.89,41.32,0.83,11.1,230,8.32,0.73,998.85
2008-10-06,1,0.22,36.97,51.88,32.15,51.88,41.26,0.84,8.75,176,8.88,0.37,1007.65
2008-10-08,0,0.28,46.59,57.68,41.92,57.68,45.96,0.83,9.13,254,8.28,0.37,1013.45
2008-10-10,3,0.35,51.236,61.474,49.91,61.474,52.36,0.87,13.166,218,7.258,0.666,1013.032
2008-10-11,1,0.38,45.935,58.26,41.875,58.26,46.215,0.825,10.85,246,8.52,0.36,1018.81
2008-10-12,2,0.41,39.99,55.13,36.805,55.13,43.58,0.845,7.17,212,7.31,0.42,1018.26
2008-10-14,2,0.48,41.695,52.61,38.645,52.61,42.515,0.85,2.985,240.5,8.515,0.67,1014.885
2008-10-16,1,0.56,42.37,51.77,37.57,51.77,40.92,0.8,8.45,278,8.78,0.35,1011.11
2008-10-18,0,0.63,44.93,53.475,39.61,53.475,43.775,0.82,14.94,249,8.875,0.535,1008.635
2008-10-19,0,0.67,44.14,55.5,38.76,55.5,47.14,0.87,15.79,227,8.52,0.7,1003.08
2008-10-22,0,0.78,35.43,49.17,27.4,43.41,38.33,0.84,13.23,246,9.3,0.51,1010.77
2008-10-23,1,0.82,47.39,57.82,41.02,57.82,48.32,0.82,23.36,221,7.79,0.58,1000.88
2008-10-24,1,0.85,43.19,51.14,36.53,51.14,40.87,0.8,18.13,235,7.75,0.5,1011.51
2008-10-25,1,0.89,49.53,55.58,42.08,55.58,47.93,0.87,21.12,220,5.81,0.58,1010.16
2008-10-27,1,0.95,34.3,46.3,29.44,41.5,34.25,0.79,8.59,260,8.77,0.3,1006.63
2008-10-31,2,0.08,34.56,44.2766666666667,29.7966666666667,37.89,33.58,0.816666666666667,7.45666666666667,241.666666666667,8.54666666666667,0.523333333333333,1014.16333333333
2008-11-01,1,0.11,29.47,46.31,29.47,44.83,33.3,0.86,1.8,28,8.17,0.31,1017.72
2008-11-02,1,0.14,30.4033333333333,49.0233333333333,28.1633333333333,49.0233333333333,33.5566666666667,0.87,0.666666666666667,53.3333333333333,7.29,0.206666666666667,1022.13666666667
2008-11-03,0,0.17,28.4,48.29,28.4,47.74,32.91,0.92,0.17,127,5.77,0.19,1022.8
2008-11-04,2,0.2,31.625,49.53,31.625,45.55,38.725,0.93,2.85,63.5,5.04,0.515,1024.09
2008-11-05,1,0.23,40.13,47.44,40.13,44.49,42.85,0.95,2.04,69,3.2,0.86,1024.3
2008-11-07,2,0.3,45.59,51.3733333333333,37.63,51.3733333333333,44.7633333333333,0.886666666666667,12.44,149.333333333333,6.71333333333333,0.566666666666667,999.003333333333
2008-11-08,0,0.33,41.91,51.14,36.49,51.14,44.72,0.88,11.82,188,7.7,0.61,994.47
2008-11-09,1,0.36,39.32,43.03,30.74,34.98,35.96,0.81,16.1,218,8.44,0.51,991.02
2008-11-10,0,0.4,39.82,46.78,30.22,39.21,38.39,0.8,22.72,214,7.68,0.61,986.83
2008-11-18,0,0.69,41.785,50.79,38.225,50.79,42.25,0.83,9.515,261,8.51,0.385,1016.075
2008-11-19,0,0.73,46.47,53.61,39.86,53.61,45.9,0.84,19.04,257,8,0.35,1014.46
2008-11-25,1,0.93,32.39,49.18,27.79,45.3,36.73,0.86,5.19,266,8.31,0.53,1024.38
2008-11-26,1,0.96,44.89,51.05,37.4,51.05,42.8,0.83,17.41,263,9.12,0.47,1016.61
2008-11-28,3,0.03,29.8925,39.9025,24.41,34.79,31.2425,0.88,5.535,208,8.28,0.3875,995.375
2008-12-02,0,0.15,28.6,36.89,25.09,31.98,31.06,0.87,5.49,253,8.98,0.51,999.6
2008-12-04,1,0.21,33.9,36.03,24.5,32.37,33.42,0.93,5.75,190,5.16,0.71,975.26
2008-12-05,1,0.24,33.45,42.06,29.6,35.72,33.96,0.86,6.61,320,6.98,0.4,988.09
2008-12-06,0,0.27,26.83,39.18,22.9,39.18,28.31,0.88,1.88,262,7.64,0.21,1015.76
2008-12-07,1,0.31,31.35,43.67,25.54,35.35,33.8,0.85,12.46,232,8.77,0.46,1020.24
2008-12-08,1,0.34,32.775,44.66,26.615,38.39,35.835,0.89,6.975,247,7.695,0.41,1016.535
2008-12-12,1,0.49,30.44,44.31,30.44,39.13,34.98,0.87,7.21,178,6.86,0.65,999
2008-12-21,0,0.81,47.98,53.55,40.17,53.55,44.88,0.8,26.1,252,8.62,0.55,1015.39
2008-12-22,0,0.85,39.63,44.75,28.4,38.57,39.09,0.9,14.66,269,9.33,1027.39,1229904000
2008-12-23,0,0.88,44.73,47.67,38.46,43.04,42.28,0.88,9.28,226,7.14,0.72,1032.05
2008-12-24,1,0.91,42.1,47.5,39.07,45.85,44.12,0.95,2.56,197,4.58,0.63,1034.02
2008-12-31,0,0.12,30.12,35.39,27.07,35.39,30.52,0.95,1.19,13,3.71,0.67,1032.16
2009-01-02,1,0.19,18.99,26.94,7.94,16.01,21.56,0.92,5.21,66,7.49,1035.49,1230854400
2009-01-03,1,0.22,25.745,35.065,25.745,33.04,26.98,0.805,1.525,255,8.87,0.475,1030.38
2009-01-04,0,0.26,29.87,40.29,25.98,36.62,31.67,0.88,2.24,266,7.13,0.43,1022.03
2009-01-05,0,0.29,21.93,34.97,19.89,34.97,26.01,0.89,1.97,110,7.96,0.25,1028.44
2009-01-06,0,0.33,23.25,36.76,11.99,29.23,29.08,0.87,12.76,268,8.36,0.51,1024.71
2009-01-07,1,0.36,35.93,40.44,29.27,34.67,36.75,0.96,4.12,245,4.39,0.76,1023.56
2009-01-09,2,0.44,32.02,39.33,25.47,32.99,33.495,0.92,6.215,199.5,5.315,0.715,1025.2
2009-01-10,0,0.48,36.81,46.79,28.27,38.86,38.12,0.86,23.68,208,6.49,0.7,1012.4
2009-01-13,1,0.59,26.34,38.04,21.18,38.04,29.47,0.87,4.64,295,9.18,0.32,1003.3
2009-01-15,0,0.66,40.28,48.35,34.66,42.91,42.58,0.89,16.6,170,7.97,0.64,1001.02
2009-01-16,0,0.69,41.62,45.84,36.76,39.06,41.96,0.9,11.67,189,7.23,0.54,1000.72
2009-01-21,1,0.85,34.38,40.95,27.43,32.66,34.2,0.85,8.36,167,8.48,0.5,990.32
2009-01-22,1,0.88,36.97,45.3,28.95,38.4,35.34,0.8,12.02,216,8.3,0.4,974.71
2009-01-26,0,0,30.22,42.21,29.05,42.21,32.82,0.9,2.55,176,8.06,0.48,998.52
2009-01-28,1,0.07,33.14,44.475,28.215,39.965,35.445,0.88,5.72,165,7.675,0.46,1010.81
2009-01-29,0,0.1,37.09,43.11,28.15,34.33,38.31,0.91,17.83,161,6.03,0.78,1012.8
2009-02-01,1,0.2,34.7,38.79,25.96,30.81,29.7,0.73,13.02,125,8.19,0.78,1021.92
2009-02-02,1,0.24,30.675,34.39,20.13,23.205,29.11,0.88,14.325,49.5,5.875,0.565,1009.865
2009-02-03,0,0.27,27.7,38.705,18.48,31.055,31.17,0.87,13.205,74,5.495,0.61,997.98
2009-02-05,0,0.35,26.79,35.35,22,29.23,27.5,0.82,1.85,342,7.47,0.62,994.85
2009-02-06,1,0.39,24.33,38.29,20.84,29.72,26.46,0.79,7.4,291,8.07,0.31,994.04
2009-02-07,0,0.42,26.49,37.4,22.43,29.85,26.3,0.74,6.27,318,8.49,0.4,998.43
2009-02-10,1,0.54,24.38,36.98,23.47,31.7,27.52,0.85,4.03,253,7.99,0.43,1003.94
2009-02-11,2,0.57,27.425,37.985,23.29,32.435,25.37,0.75,4.06,163,8.355,0.41,1018.19
2009-02-12,1,0.61,30.3,36.01,25.32,32.2,30.18,0.88,1.58,203,5.52,0.68,1021.84
2009-02-13,1,0.64,29.75,38.7,29.75,38.7,31.92,0.9,0.68,266,7.32,0.61,1025.22
2009-02-19,0,0.83,38.635,47.725,34.405,43.23,37.965,0.805,9.255,279.5,8.74,0.59,1024.765
2009-02-20,0,0.86,33.785,44.705,30.285,38.095,36.22,0.865,9.32,245.5,8.605,0.655,1028.99
2009-02-22,0,0.92,43.63,49.41,37.35,44.34,40.5,0.81,13.16,272,8.61,0.59,1024.8
2009-02-23,1,0.95,44.58,52.79,40.88,52.79,44.33,0.86,8.81,283,8.67,0.58,1024.54
2009-02-27,1,0.08,46.09,50.74,40.81,50.74,45.26,0.89,11.74,243,7.73,0.72,1013.59
2009-03-02,1,0.19,37.46,47.53,30.17,39.78,38.78,0.89,13.93,233,7.6,0.48,1007.81
2009-03-05,1,0.3,22.41,35.27,14.91,30.54,25.04,0.88,4.52,154,8.33,0.34,991.84
2009-03-07,0,0.37,38.5066666666667,46.6466666666667,30.8633333333333,40.43,40.3666666666667,0.886666666666667,12.5533333333333,213,7.07,0.576666666666667,996.57
2009-03-09,0,0.45,38.33,44.95,29.8,37.05,35.78,0.83,14.86,260,8.31,0.4,999.35
2009-03-12,0,0.55,44.07,48.86,36.81,42.21,40.57,0.81,16.02,255,8.41,0.48,1012.87
2009-03-15,1,0.65,44.14,52.15,38.575,52.15,41.705,0.8,10.85,234.5,9.065,0.515,1027
2009-03-16,0,0.68,38.45,52.58,32.84,52.58,41.88,0.85,5.26,267,8.28,0.43,1026.77
2009-03-21,1,0.83,31.59,55.95,31.59,55.95,36.2,0.78,7.16,303,5.64,0.15,1028.59
2009-03-29,1,0.1,27.39,48.54,22.58,41.52,29.13,0.66,13.5,225,8.74,0.47,1008.87
2009-03-30,0,0.13,44.47,55.1,37.14,55.1,43.09,0.79,15.97,254,9,0.66,1011.74
2009-03-31,0,0.17,45.62,55.06,41.53,55.06,44.54,0.83,9.03,253,8.25,0.48,1020.14
2009-04-02,1,0.25,38,61.93,37.77,61.93,41.9,0.79,3.58,191,6.74,0.26,1022.01
2009-04-04,0,0.32,40.25,47.8,34.06,41.05,41.39,0.87,9.89,247,6.47,0.54,1011.09
2009-04-06,1,0.39,41.33,51.4,37.28,51.4,39.24,0.78,7.99,126,7.67,0.48,1007.35
2009-04-08,0,0.46,42.575,54.095,34.19,54.095,40.225,0.775,9.375,243,8.555,0.475,993.445
2009-04-09,0,0.49,34.71,51.55,30,51.55,41.86,0.89,11.54,165,7.07,0.32,1001.83
2009-04-10,0,0.54,42.69,53,39.93,53,43.54,0.81,8.3,183,7.81,0.54,998.21
2009-04-11,0,0.57,40.69,55.72,33.49,55.72,37.21,0.72,10.55,201,8.35,0.18,1005.46
2009-04-18,1,0.78,36.32,48.71,32.63,45.69,36.58,0.79,7.74,60,9.15,0.74,1023
2009-04-20,1,0.84,33.39,63.52,33.39,63.52,41.28,0.73,2.74,262,7.19,0.16,1026.68
2009-04-21,0,0.87,40.58,57.37,35.92,57.37,40.91,0.75,9.8,251,7.47,0.21,1024.23
2009-04-22,0,0.9,34.5,58.29,28.79,58.29,40.98,0.78,7.65,171,7.93,0.44,1023.78
2009-04-24,0,0.97,48.03,55.88,45,55.88,45.32,0.8,8.18,163,5.53,0.51,1010.53
2009-04-26,1,0.05,40.26,55.12,38.07,55.12,41.57,0.78,10.7,211,7.24,0.41,1003.29
2009-04-28,0,0.12,44.11,53.05,39.61,53.05,45.41,0.91,10.19,58,6.3,0.64,1003.2
2009-05-03,0,0.31,41.07,52.39,35.86,52.39,38.55,0.73,11.26,276,8.47,0.53,1024.17
2009-05-06,1,0.41,41.28,54.52,36.67,54.52,44.56,0.85,12.61,232,6.66,0.6,1006.64
2009-05-10,0,0.55,37.16,54.23,33.04,54.23,39.86,0.79,1.15,262,8.69,0.31,1019.91
2009-05-12,1,0.61,36.045,54.795,34.22,54.795,38.305,0.74,10.275,76.5,8.545,0.315,1028.975
2009-05-13,1,0.64,42.5,58.135,37.855,58.135,40.35,0.72,13.375,76,8.72,0.445,1022.455
2009-05-15,1,0.7,45.74,51.49,39.075,51.49,44.425,0.865,15.335,82.5,7.375,0.65,1007.545
2009-05-16,1,0.73,47.77,52.2,40.12,52.2,46.54,0.91,15.2,97,7.18,0.85,1002.1
2009-05-19,1,0.82,45.4,57.11,42.17,57.11,44.11,0.78,5,218,8.95,0.42,1006.24
2009-05-22,1,0.92,43.23,62.58,40.48,62.58,43.11,0.72,7.36,260,8.44,0.31,1011.64
2009-05-24,0,0.99,41.46,56.36,38.64,56.36,43.58,0.76,9.18,214,8.54,0.42,1017.5
2009-05-25,1,0.04,46.38,53.75,42.31,53.75,47.23,0.85,5.99,186,6.92,0.5,1012.41
2009-05-27,2,0.11,45.87,56.315,40.755,56.315,46.265,0.835,10.3,245,7.575,0.45,1012.32
2009-05-29,1,0.19,45.43,66.8,45.14,66.8,51.74,0.82,8.24,176,7.52,0.19,1030.14
2009-05-30,2,0.22,53.625,72.27,53.625,72.27,47.15,0.605,5.47,131.5,8.04,0.345,1027.46
2009-06-01,0,0.3,49.58,76.82,49.58,76.82,51.08,0.63,2.34,287,8.07,0.29,1028.82
2009-06-02,0,0.33,50.63,74.28,50.63,74.28,51.07,0.69,2.48,31,7.82,0.36,1027.03
2009-06-04,2,0.4,45.7333333333333,56.8833333333333,43.8133333333333,56.8833333333333,39.9166666666667,0.666666666666667,3.34666666666667,59,8.46666666666667,0.66,1020.12
2009-06-06,0,0.46,40.84,52.88,34.83,52.88,40.92,0.79,12.67,53,9.4,0.53,1010.88
2009-06-09,1,0.55,42.37,59.92,41.01,59.92,39.51,0.63,4.97,63,7.86,0.3,1011.61
2009-06-10,1,0.58,42.09,51.64,42.09,51.64,42.76,0.87,4,108,8.83,0.65,1012.12
2009-06-11,0,0.61,40.12,59.92,39.04,59.92,40.68,0.71,4.93,292,8.63,0.37,1015.25
2009-06-12,1,0.64,36.38,60.14,36.38,60.14,38.31,0.65,4.67,146,8.48,0.3,1019.41
2009-06-13,0,0.67,48.14,63.67,48.14,63.67,49.98,0.82,1.77,184,8.73,0.49,1016.5
2009-06-16,0,0.77,51.12,61.6,51.12,61.6,49.68,0.8,6.02,103,9.15,0.75,1020.71
2009-06-18,1,0.84,48.49,55.14,42.58,55.14,45.96,0.8,17.26,235,8.19,0.49,1008.59
2009-06-19,1,0.87,48.27,56.41,43.18,56.41,46.7,0.81,15.37,283,9.01,0.59,1009.9
2009-06-23,2,0.02,53.475,75.785,53.475,75.785,52.04,0.7,1.46,169.5,8.22,0.35,1028.635
2009-07-04,2,0.41,53.445,68.065,53.445,68.065,54.83,0.8,8.415,204,8.4,0.365,1009.19
2009-07-06,0,0.47,55.29,62.91,55.29,62.91,55.55,0.88,1.61,347,7.75,0.49,1001.31
2009-07-07,1,0.5,55.73,64.06,55.73,64.06,52.77,0.8,4.05,352,7.97,0.62,1003.35
2009-07-08,0,0.53,50.67,59.61,50.67,59.61,45.45,0.71,8.99,336,8.69,0.47,1012.47
2009-07-10,1,0.59,41.84,66.71,41.84,66.71,45.16,0.67,0.72,293,8.89,0.43,1014.37
2009-07-12,1,0.66,54.02,62.48,54.02,62.48,53.545,0.865,3.015,201,6.865,0.565,1000.555
2009-07-14,1,0.72,52.36,64.77,52.36,64.77,53.81,0.82,4.44,236,7.93,0.42,1003.77
2009-07-19,1,0.9,51.26,62.36,51.26,62.36,50.52,0.82,10.04,260,7.99,0.45,1000.26
2009-07-24,0,0.09,50.07,59.48,50.07,59.48,51.56,0.91,6.63,307,8.04,0.51,1002.57
2009-07-25,1,0.13,47.67,65.23,47.67,65.23,47.64,0.71,3.41,234,7.89,0.32,1017.47
2009-07-28,1,0.23,49.71,63.82,48.25,63.82,52.95,0.87,9.88,194,7.05,0.55,1006.52
2009-07-30,0,0.3,50.86,62.87,50.86,62.87,49.83,0.78,11.67,251,6.99,0.32,1013.04
2009-07-31,0,0.33,45.63,61.26,40.01,61.26,47.7,0.81,10.55,208,9.08,0.54,1015.12
2009-08-04,1,0.45,58.76,66.95,58.76,66.95,58.26,0.855,10.705,172.5,7.215,0.495,1009.315
2009-08-06,0,0.51,54.27,68.94,54.27,68.94,51.68,0.72,6.07,209,7.54,0.44,1018.32
2009-08-08,1,0.57,47.69,66.97,47.69,66.97,53.1,0.82,5.82,194,6.85,0.19,1018.24
2009-08-10,1,0.64,53.27,62.09,53.27,62.09,55.92,0.93,2.29,105,6.47,0.73,1011.74
2009-08-12,1,0.71,53.05,63.2,53.05,63.2,53.44,0.83,10.62,256,8.44,0.48,1015.48
2009-08-13,1,0.74,49.38,57.42,48.375,57.42,48.32,0.865,2.755,277.5,8.565,509.085,625059509.165
2009-08-14,2,0.78,52.055,59.16,52.055,59.16,53.275,0.92,3.24,168.5,7.565,0.735,1010.03
2009-08-15,1,0.81,54.945,60.53,54.945,60.53,52.06,0.815,16.065,237,7.63,0.485,1001.155
2009-08-19,0,0.97,56.42,60.86,56.42,60.86,58.21,0.97,13.53,193,6.17,0.72,1007.18
2009-08-20,1,0.01,54.28,64.255,54.28,64.255,56.745,0.915,10.69,201.5,7.42,0.58,1001.945
2009-08-22,1,0.08,49.425,60.78,46.435,60.78,48.89,0.795,11.125,231,9.73,0.44,1016.915
2009-08-23,0,0.11,52.37,66.41,52.37,66.41,53.57,0.82,7.8,149,8.64,0.54,1005.16
2009-08-26,3,0.22,51.954,63.644,51.954,63.644,55.256,0.924,6.97,180.8,7.438,200.714,250249040.656
2009-08-27,0,0.25,51.96,62.24,51.96,62.24,52.26,0.83,9.43,224,8.55,0.4,1004.33
2009-08-28,1,0.28,50.42,57.55,50.42,57.55,48.69,0.85,15.96,283,8.87,0.63,996.77
2009-08-30,0,0.34,51.02,62.16,51.02,62.16,53.93,0.88,7.4,210,6.66,0.65,1009.85
2009-09-01,1,0.4,48.695,61.895,46.1,61.895,49.655,0.825,8.17,226,9.075,0.305,995.335
2009-09-03,0,0.46,51.43,54.43,51.43,54.43,51.55,0.94,7.91,298,6.33,0.64,990.06
2009-09-04,0,0.49,49.68,57.15,43.67,57.15,48.71,0.89,14.7,277,8.34,0.72,1000.24
2009-09-05,1,0.53,45.76,59.54,44.63,59.54,51.27,0.92,6.76,222,9.01,0.66,1008.78
2009-09-07,0,0.62,53.49,69.84,53.49,69.84,51.02,0.73,16.27,218,8.84,0.56,1001.28
2009-09-08,1,0.62,50.93,64.69,50.93,64.69,53.85,0.86,15.79,248,8.02,0.62,1006.32
2009-09-12,1,0.77,44.625,70.16,42.345,70.16,48.05,0.755,5.365,263,8.655,0.365,1031.775
2009-09-15,1,0.88,48.85,62.01,48.85,62.01,48.58,0.79,1.68,7,8.53,0.6,1029.73
2009-09-16,0,0.95,43.38,59.18,43.38,59.18,45.54,0.83,1.21,238,8.1,0.33,1025.48
2009-09-21,0,0.1,54.62,59.78,54.62,59.78,54.05,0.88,17.32,226,7.68,0.65,1015.01
2009-09-22,1,0.13,48.04,59.35,42.7,59.35,44.66,0.67,24.3,253,9.35,0.3,1008.61
2009-09-23,2,0.16,48.69,58.06,47.12,58.06,46.185,0.775,11.685,235,8.49,0.45,1018.01
2009-09-24,1,0.2,53.36,58.31,53.36,58.31,51.39,0.88,13.55,252,7.95,0.69,1021.51
2009-09-25,0,0.23,49.09,63.77,45.59,63.77,49.39,0.73,7.17,240,7.56,0.08,1017.92
2009-09-27,0,0.29,56.84,62.77,56.84,62.77,54.21,0.84,17.07,247,8.81,0.44,1022.75
2009-09-29,0,0.35,49.74,56.71,49.38,56.71,52.55,0.95,3.7,269,5.78,0.75,1018.79
2009-10-01,0,0.41,40.16,53.71,40.05,53.71,39.99,0.77,5.09,281,9.13,0.43,1018.38
2009-10-02,1,0.44,47.23,55.44,44.7,55.44,48.135,0.905,7.9,251.5,6.855,0.575,1011.99
2009-10-04,0,0.49,40.73,53.97,37.42,53.97,39.555,0.745,7.66,257.5,8.49,0.38,1007.64
2009-10-05,1,0.54,39.68,55.37,36.91,55.37,41.83,0.83,4.05,207,8.56,0.39,1009
2009-10-07,1,0.61,39.1,53.465,32.715,53.465,37.645,0.755,8.8,266.5,8.17,0.275,1008.285
2009-10-10,1,0.72,45.155,52.385,41.445,49.335,45.605,0.905,7.13,231,7.795,0.495,1011.605
2009-10-12,0,0.79,40.3133333333333,52.79,35.83,52.79,40.85,0.813333333333333,3.35333333333333,276.333333333333,8.74,0.463333333333333,1027.75333333333
2009-10-14,1,0.87,54.2,60.68,54.2,60.68,55.08,0.945,5.74,246.5,6.885,0.615,1029.44
2009-10-15,2,0.9,46.7933333333333,57.26,43.72,57.26,49.62,0.88,4.77,320.333333333333,7.61333333333333,345.2,418521088.54
2009-10-16,2,0.94,42.2,54.15,38.4,54.15,41.555,0.8,7.37,338,8.7,0.32,1036.735
2009-10-18,0,0.02,44.03,54.88,40.42,54.88,46.32,0.89,5.34,218,8.15,0.61,1018.85
2009-10-19,0,0.05,44.44,53.39,42.53,53.39,46.42,0.92,3.43,133,6.88,0.65,1006.55
2009-10-20,0,0.08,45.7,51.27,39.12,51.27,42.29,0.79,11.6,87,7.62,0.43,995.39
2009-10-23,1,0.17,50.01,52.4,50.01,52.4,50.31,0.96,12.1,134,4.5,0.73,1005.29
2009-10-24,1,0.2,47.18,59.63,45.03,59.63,50.66,0.89,10.69,165,7.33,0.57,995.03
2009-10-25,2,0.23,51.375,55.035,51.375,55.035,50.825,0.92,13.96,256,7.095,0.56,993.22
2009-10-26,0,0.26,46.66,55.09,45.9,55.09,46.88,0.86,1.31,352,9.68,0.44,1014.76
2009-10-30,1,0.39,48.39,55.08,46.93,55.08,51.12,0.93,5.2,109,3.96,0.67,1016.29
2009-10-31,1,0.42,51.69,60.02,51.69,60.02,51.245,0.875,7.235,224.5,8.325,0.485,1013.185
2009-11-04,0,0.56,38.14,47.23,33.61,47.23,41.03,0.945,2.72,218.5,7.72,0.52,978.295
2009-11-05,0,0.59,38.87,48.59,36.77,45.02,41.54,0.95,1.86,46,5.44,0.6,991.45
2009-11-07,1,0.67,35.42,46.39,31.76,44.49,37.83,0.88,1.56,185,8.36,0.58,989.78
2009-11-08,1,0.7,30.78,46.88,30.78,46.88,33.32,0.88,1.17,272,7.31,0.22,1010.61
2009-11-09,0,0.74,26.98,42.88,23,38.73,33.56,0.97,2.77,108,3.18,0.36,1018.42
2009-11-11,1,0.82,37.525,45.965,37.395,42.815,40.525,0.95,2.505,81.5,7.045,0.695,1006.15
2009-11-12,0,0.85,42.08,50.71,35.58,50.71,42.69,0.88,7.97,144,7.79,0.47,991.75
2009-11-14,0,0.92,39.02,45.74,30.21,38.69,36.88,0.83,9.35,193,8.75,0.63,979.76
2009-11-15,1,0.96,38.08,51.63,34.99,51.63,42.23,0.89,4.59,167,8.05,0.34,996.08
2009-11-17,1,0.03,41.005,50.265,34.015,47.505,41.22,0.83,13.62,247,7.95,0.465,990.685
2009-11-18,1,0.06,38.94,54.29,34.5,54.29,42.82,0.9,8.99,205,7.13,0.58,995.65
2009-11-19,0,0.09,55.06,56.63,55.06,56.63,53.59,0.91,24.14,195,6.47,0.67,991.1
2009-11-20,0,0.12,42.12,54.92,35.3,54.92,43.92,0.78,14.52,218,9.27,0.29,995.91
2009-11-24,1,0.24,41.87,53.81,35.64,53.81,43.26,0.88,10.22,226,7.67,0.64,988.95
2009-11-26,0,0.3,40.97,46.02,31.98,38.44,38.64,0.82,17.26,235,7.87,0.5,986.17
2009-12-03,1,0.54,39.77,44.8,33.33,40.5,39.85,0.9,2.09,299,6.53,0.79,994.46
2009-12-04,0,0.58,32.05,42.59,27.87,38.39,33.63,0.85,3.65,227,8.41,0.39,1002.09
2009-12-10,2,0.8,32.095,43.615,30.455,40.62,35.79,0.95,3.525,263,6.7,0.345,1025.865
2009-12-16,1,0.01,38.66,44.23,32.58,40.81,37.34,0.86,4.86,345,8.64,0.61,1014.16
2009-12-17,0,0.03,31.0633333333333,38.85,24.01,33.9133333333333,30.3933333333333,0.826666666666667,7.43666666666667,53,8.16666666666667,0.506666666666667,1021.71333333333
2009-12-18,1,0.06,27.2033333333333,31.2133333333333,19.9566666666667,25.31,24.6566666666667,0.816666666666667,4.33,328.333333333333,8.87333333333333,0.56,1022.87
2009-12-25,0,0.28,25.55,33.5,25.55,33.5,28.85,0.97,0.93,103,6.12,0.45,994.71
2009-12-26,1,0.31,23.77,28.95,17.68,28.95,25.22,0.93,3.09,290,6.82,0.72,992.9
2009-12-31,2,0.49,23.68,34.995,15.41,27.64,24.795,0.81,3.6,182,7.805,0.31,1009.45
2010-01-02,0,0.56,26.51,36.9,21.63,29.78,29.54,0.87,4.39,59,7.22,0.64,1019.55
2010-01-05,0,0.67,22.13,31.88,13.01,25.72,23.63,0.82,7.05,7,7.76,0.34,1007.78
2010-01-06,1,0.71,22.43,32.33,15.47,25.14,19.52,0.72,6.06,5,8.58,0.29,1012.78
2010-01-08,0,0.78,14.79,25.24,9.98,25.24,15.73,0.9,2.14,92,6.51,0.3,1028.68
2010-01-10,0,0.85,23.74,34.645,14.015,25.225,22.24,0.755,12.875,81.5,8.825,0.24,1032.145
2010-01-11,0,0.88,35.14,37.98,28.02,30.16,31.02,0.79,11.33,82,7.98,0.52,1022.31
2010-01-14,0,0.98,33.32,38.23,25.38,32.37,34.79,0.93,9.25,156,5.24,0.64,1003.58
2010-01-15,1,0.01,37.1,44.35,27.8,35.73,38.84,0.93,17.91,167,5.31,0.71,1007.54
2010-01-16,0,0.04,36.87,44.4,32.02,44.4,39,0.9,9.48,159,6.95,0.56,996.77
2010-01-18,0,0.1,30.97,47.11,30.45,43.61,38.13,0.91,5.65,244,7.2,0.38,1018.31
2010-01-22,0,0.22,35.85,43.94,31.77,43.94,39.61,0.96,2.25,174,4.05,0.51,1013.87
2010-01-26,1,0.36,33.67,42.37,30.53,39.68,34.99,0.88,4.29,220,6.62,0.78,1040.24
2010-01-29,0,0.47,29.41,39.34,22.06,34.155,26.725,0.74,8.475,324,8.525,0.365,996.78
2010-01-31,0,0.55,29.76,38.69,25.02,31.75,27.92,0.78,6.6,294,8.11,0.29,1004.12
2010-02-01,0,0.59,32.71,39.28,22.42,29.24,30.86,0.83,13.57,270,8.03,0.25,1005.13
2010-02-02,1,0.62,25.74,37.04,19.435,29.34,27.81,0.88,5.61,137.5,7.915,502.305,632534901.12
2010-02-05,1,0.73,38.8,42.965,34.985,39.72,38.095,0.885,5.695,84.5,4.655,0.585,999.1
2010-02-08,0,0.83,34.745,39.13,28.405,32.77,33.14,0.855,7.995,43,8.13,0.53,1021.115
2010-02-09,0,0.86,28,39.78,28,33.07,26.36,0.71,5.36,2,8.64,0.23,1019.85
2010-02-12,1,0.95,31.72,44.16,29.8,40.02,31.36,0.81,2.13,16,8.62,0.44,1029.18
2010-02-14,2,0.02,33.495,42.335,32.04,39.975,37.295,0.955,2.83,237,5.065,0.735,1017.59
